rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data
1484918273654658701,,718,,1484918273,654050951,'',0
1484918273757162159,,719,,1484918273,754050951,'',0
1484918273855375879,,720,,1484918273,854050951,'',0
1484918273957782389,,721,,1484918273,954050951,'',0
1484918274056146517,,722,,1484918274,54050951,'',0
1484918274154393921,,723,,1484918274,154050951,'',0
1484918274256772963,,724,,1484918274,254050951,'',0
1484918274355070947,,725,,1484918274,352766040,'',0
1484918274457449784,,726,,1484918274,452766040,'',0
1484918274556257469,,727,,1484918274,552766040,'',0
1484918274654130257,,728,,1484918274,652766040,'',0
1484918274756493926,,729,,1484918274,752766040,'',0
1484918274858836656,,730,,1484918274,852766040,'',0
1484918274957408024,,731,,1484918274,952766040,'',0
1484918275055459960,,732,,1484918275,52766040,'',0
1484918275157997738,,733,,1484918275,152766040,'',0
1484918275256159186,,734,,1484918275,252766040,'',0
1484918275358582208,,735,,1484918275,352766040,'',0
1484918275456845872,,736,,1484918275,452766040,'',0
1484918275555287268,,737,,1484918275,552766040,'',0
1484918275657727726,,738,,1484918275,652766040,'',0
1484918275756235338,,739,,1484918275,752766040,'',0
1484918275858289768,,740,,1484918275,852766040,'',0
1484918275956543628,,741,,1484918275,952766040,'',0
1484918276054868240,,742,,1484918276,52766040,'',0
1484918276157313858,,743,,1484918276,152766040,'',0
1484918276255559546,,744,,1484918276,252766040,'',0
1484918276357929755,,745,,1484918276,352766040,'',0
1484918276456589108,,746,,1484918276,452766040,'',0
1484918276558670705,,747,,1484918276,552766040,'',0
1484918276657203506,,748,,1484918276,652766040,'',0
1484918276759452503,,749,,1484918276,752766040,'',0
1484918276857638335,,750,,1484918276,854156902,'',0
1484918276955917035,,751,,1484918276,954156902,'',0
1484918277058405937,,752,,1484918277,54156902,'',0
1484918277156606253,,753,,1484918277,154156902,'',0
1484918277259173047,,754,,1484918277,254156902,'',0
1484918277357318295,,755,,1484918277,354156902,'',0
1484918277459623249,,756,,1484918277,454156902,'',0
1484918277558005077,,757,,1484918277,554156902,'',0
1484918277656366229,,758,,1484918277,654156902,'',0
1484918277758740495,,759,,1484918277,754156902,'',0
1484918277856976583,,760,,1484918277,854156902,'',0
1484918277959395752,,761,,1484918277,954156902,'',0
1484918278057689369,,762,,1484918278,54156902,'',0
1484918278155998501,,763,,1484918278,154156902,'',0
1484918278258381706,,764,,1484918278,254156902,'',0
1484918278356641879,,765,,1484918278,354156902,'',0
1484918278459144688,,766,,1484918278,454156902,'',0
1484918278557317092,,767,,1484918278,554156902,'',0
1484918278659690926,,768,,1484918278,654156902,'',0
1484918278758082138,,769,,1484918278,754156902,'',0
1484918278861055864,,770,,1484918278,854156902,'',0
1484918278958694172,,771,,1484918278,954156902,'',0
1484918279057037444,,772,,1484918279,54156902,'',0
1484918279159726098,,773,,1484918279,154156902,'',0
1484918279257738806,,774,,1484918279,254156902,'',0
1484918279360111224,,775,,1484918279,354012037,'',0
1484918279458432308,,776,,1484918279,454012037,'',0
1484918279556764240,,777,,1484918279,554012037,'',0
1484918279659145802,,778,,1484918279,654012037,'',0
1484918279757766790,,779,,1484918279,754012037,'',0
1484918279860229184,,780,,1484918279,854012037,'',0
1484918279958341576,,781,,1484918279,954012037,'',0
1484918280061213253,,782,,1484918280,54012037,'',0
1484918280158804761,,783,,1484918280,154012037,'',0
1484918280257168530,,784,,1484918280,254012037,'',0
1484918280359562739,,785,,1484918280,354012037,'',0
1484918280457807443,,786,,1484918280,454012037,'',0
1484918280560296333,,787,,1484918280,554012037,'',3
1484918280658539405,,788,,1484918280,654012037,'',10
1484918280760891747,,789,,1484918280,754012037,'',16
1484918280859201815,,790,,1484918280,854012037,'',23
1484918280961582765,,791,,1484918280,954012037,'',34
1484918281059951645,,792,,1484918281,54012037,'',40
1484918281158175037,,793,,1484918281,154012037,'',48
1484918281260546447,,794,,1484918281,254012037,'',61
1484918281358835167,,795,,1484918281,354012037,'',72
1484918281461490209,,796,,1484918281,454012037,'',82
1484918281559748953,,797,,1484918281,554012037,'',94
1484918281657871797,,798,,1484918281,654012037,'',104
1484918281760282026,,799,,1484918281,754012037,'',115
1484918281858577443,,800,,1484918281,856384063,'',126
1484918281960945912,,801,,1484918281,956384063,'',136
1484918282059232448,,802,,1484918282,56384063,'',149
1484918282157601641,,803,,1484918282,156384063,'',162
1484918282259924534,,804,,1484918282,256384063,'',175
1484918282362336840,,805,,1484918282,356384063,'',187
1484918282460634548,,806,,1484918282,456384063,'',201
1484918282558920220,,807,,1484918282,556384063,'',212
1484918282661337518,,808,,1484918282,656384063,'',223
1484918282759613398,,809,,1484918282,756384063,'',236
1484918282862011556,,810,,1484918282,856384063,'',247
1484918282960387936,,811,,1484918282,956384063,'',261
1484918283058624336,,812,,1484918283,56384063,'',272
1484918283161007350,,813,,1484918283,156384063,'',284
1484918283259619698,,814,,1484918283,256384063,'',297
1484918283361757899,,815,,1484918283,356384063,'',310
1484918283460212628,,816,,1484918283,456384063,'',323
1484918283562344049,,817,,1484918283,556384063,'',333
1484918283660753957,,818,,1484918283,656384063,'',346
1484918283758987382,,819,,1484918283,756384063,'',358
1484918283861491331,,820,,1484918283,856384063,'',368
1484918283960097644,,821,,1484918283,956384063,'',383
1484918284062033345,,822,,1484918284,56384063,'',396
1484918284160576081,,823,,1484918284,156384063,'',409
1484918284262778951,,824,,1484918284,256384063,'',421
1484918284361102915,,825,,1484918284,358170938,'',433
1484918284463432325,,826,,1484918284,458170938,'',446
1484918284561786493,,827,,1484918284,558170938,'',457
