rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1490536603605247304,,115,,1490536603,598715082,'',,,1.54087504391,0.0,0.0,,0.0,0.0,47.4115398127
1490536603704017657,,116,,1490536603,698715082,'',,,1.47680977933,0.0,0.0,,0.0,0.0,45.4403009025
1490536603806336266,,117,,1490536603,798715082,'',,,1.49322411386,0.0,0.0,,0.0,0.0,45.9453573496
1490536603904842919,,118,,1490536603,899715082,'',,,1.56081986831,0.0,0.0,,0.0,0.0,48.0252267171
1490536604007018992,,119,,1490536603,999715082,'',,,1.64392394433,0.0,0.0,,0.0,0.0,50.5822752101
1490536604105396944,,120,,1490536604,99715082,'',,,1.64083568237,0.0,0.0,,0.0,0.0,50.4872517654
1490536604207523014,,121,,1490536604,199715082,'',,,1.60804224599,0.0,0.0,,0.0,0.0,49.4782229536
1490536604305986322,,122,,1490536604,299715082,'',,,1.67697960871,0.0,0.0,,0.0,0.0,51.5993725756
1490536604408889008,,123,,1490536604,399715082,'',,,1.63334299442,0.0,0.0,,0.0,0.0,50.2567075207
1490536604506668940,,124,,1490536604,499715082,'',,,1.60279845986,0.0,0.0,,0.0,0.0,49.3168756879
1490536604609683538,,125,,1490536604,599715082,'',,,1.73457007358,0.0,0.0,,0.0,0.0,53.3713868794
1490536604707887970,,126,,1490536604,699715082,'',,,1.67365631984,0.0,0.0,,0.0,0.0,51.4971175334
1490536604805897798,,127,,1490536604,798610965,'',,,1.60517485388,0.0,0.0,,0.0,0.0,49.3899955039
1490536604908217944,,128,,1490536604,899610965,'',,,1.54820368245,0.0,0.0,,0.0,0.0,47.637036383
1490536605006614688,,129,,1490536604,999610965,'',,,1.57383149906,0.0,0.0,,0.0,0.0,48.4255845864
1490536605108855945,,130,,1490536605,99610965,'',,,1.53050883311,0.0,0.0,,0.0,0.0,47.0925794804
1490536605206968698,,131,,1490536605,199610965,'',,,1.74522845003,0.0,0.0,,0.0,0.0,53.699336924
1490536605309499323,,132,,1490536605,299610965,'',,,1.77300995153,0.0,0.0,,0.0,0.0,54.5541523549
1490536605407913071,,133,,1490536605,399610965,'',,,1.63930326529,0.0,0.0,,0.0,0.0,50.4401004705
1490536605506255276,,134,,1490536605,499610965,'',,,1.57634009188,0.0,0.0,,0.0,0.0,48.5027720579
1490536605608558729,,135,,1490536605,599610965,'',,,1.65478678631,0.0,0.0,,0.0,0.0,50.9165165019
1490536605706985593,,136,,1490536605,699610965,'',,,1.64843967176,0.0,0.0,,0.0,0.0,50.7212206696
