rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data
1490536588282451305,,17860,,1490536588,273669034,'',17108
1490536588380889210,,17861,,1490536588,373669034,'',17108
1490536588483389811,,17862,,1490536588,474669034,'',17108
1490536588581526011,,17863,,1490536588,574669034,'',17108
1490536588683928009,,17864,,1490536588,674669034,'',17108
1490536588782077589,,17865,,1490536588,774669034,'',17108
1490536588885066855,,17866,,1490536588,874669034,'',17108
1490536588983328191,,17867,,1490536588,974669034,'',17108
1490536589081256731,,17868,,1490536589,74669034,'',17108
1490536589184170109,,17869,,1490536589,174669034,'',17108
1490536589281904921,,17870,,1490536589,274669034,'',17108
1490536589384143694,,17871,,1490536589,374669034,'',17108
1490536589482603511,,17872,,1490536589,475669034,'',17108
1490536589584996856,,17873,,1490536589,576669034,'',17108
1490536589683387937,,17874,,1490536589,675669034,'',17108
1490536589786625926,,17875,,1490536589,775669034,'',17108
1490536589885336819,,17876,,1490536589,878915103,'',17108
1490536589982561787,,17877,,1490536589,978915103,'',17108
1490536590084570964,,17878,,1490536590,78915103,'',17108
1490536590182964228,,17879,,1490536590,178915103,'',17108
1490536590285568078,,17880,,1490536590,278915103,'',17108
1490536590383910210,,17881,,1490536590,378915103,'',17108
1490536590486714400,,17882,,1490536590,479915103,'',17108
1490536590584403252,,17883,,1490536590,579915103,'',17108
1490536590687270922,,17884,,1490536590,679915103,'',17108
1490536590785342034,,17885,,1490536590,779915103,'',17108
1490536590888316276,,17886,,1490536590,879915103,'',17108
1490536590986195220,,17887,,1490536590,979915103,'',17108
1490536591084674788,,17888,,1490536591,79915103,'',17108
1490536591186444361,,17889,,1490536591,179915103,'',17108
1490536591284790202,,17890,,1490536591,279915103,'',17108
1490536591387146047,,17891,,1490536591,379915103,'',17108
1490536591485492487,,17892,,1490536591,479915103,'',17108
1490536591588578605,,17893,,1490536591,580915103,'',17108
1490536591686141277,,17894,,1490536591,680915103,'',17108
1490536591788631655,,17895,,1490536591,780915103,'',17108
1490536591886880523,,17896,,1490536591,880915103,'',17108
1490536591985253555,,17897,,1490536591,980915103,'',17108
1490536592087576257,,17898,,1490536592,80915103,'',17108
1490536592189832790,,17899,,1490536592,181915103,'',17108
1490536592288276754,,17900,,1490536592,280915103,'',17108
1490536592386697259,,17901,,1490536592,384609088,'',17108
1490536592488953924,,17902,,1490536592,484609088,'',17108
1490536592587434117,,17903,,1490536592,585609088,'',17108
1490536592689572390,,17904,,1490536592,685609088,'',17108
1490536592788138946,,17905,,1490536592,785609088,'',17108
1490536592890396584,,17906,,1490536592,885609088,'',17108
1490536592988754760,,17907,,1490536592,985609088,'',17108
1490536593086956624,,17908,,1490536593,85609088,'',17108
1490536593190489550,,17909,,1490536593,185609088,'',17108
1490536593287728714,,17910,,1490536593,285609088,'',17108
1490536593389934056,,17911,,1490536593,385609088,'',17108
1490536593488410240,,17912,,1490536593,485609088,'',17108
1490536593592922066,,17913,,1490536593,586609088,'',17108
1490536593689012266,,17914,,1490536593,686609088,'',17108
1490536593791609623,,17915,,1490536593,786609088,'',17108
1490536593889846984,,17916,,1490536593,886609088,'',17108
