rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data
1490536592339313647,,2,,1490536592,338429927,'',0
1490536592439508808,,3,,1490536592,438435077,'',0
1490536592539567325,,4,,1490536592,538630008,'',0
1490536592639349230,,5,,1490536592,638442039,'',0
1490536592739209470,,6,,1490536592,738425970,'',0
1490536592839453495,,7,,1490536592,838428020,'',0
1490536592939487460,,8,,1490536592,938416957,'',0
1490536593039472645,,9,,1490536593,38506984,'',0
1490536593139424637,,10,,1490536593,138438940,'',0
1490536593239592318,,11,,1490536593,238393068,'',0
1490536593339320763,,12,,1490536593,338430881,'',0
1490536593439353912,,13,,1490536593,438440084,'',0
1490536593539324817,,14,,1490536593,538445949,'',0
1490536593639541361,,15,,1490536593,638443946,'',0
1490536593739464434,,16,,1490536593,738450050,'',0
1490536593839394611,,17,,1490536593,838443994,'',0
1490536593939134108,,18,,1490536593,938441991,'',0
1490536594039377149,,19,,1490536594,38435935,'',0
1490536594139687125,,20,,1490536594,138374090,'',0
1490536594239386554,,21,,1490536594,238426923,'',0
1490536594339374331,,22,,1490536594,338419914,'',0
1490536594439353804,,23,,1490536594,438411951,'',0
1490536594539412356,,24,,1490536594,538450002,'',0
1490536594639379565,,25,,1490536594,638448953,'',0
1490536594739381478,,26,,1490536594,738425016,'',0
1490536594839362295,,27,,1490536594,838424921,'',0
1490536594939391352,,28,,1490536594,938445091,'',0
1490536595039391248,,29,,1490536595,38444995,'',0
1490536595139348701,,30,,1490536595,138376951,'',0
1490536595239381706,,31,,1490536595,238430976,'',0
1490536595339356367,,32,,1490536595,338426113,'',0
1490536595438841955,,33,,1490536595,438427925,'',0
1490536595538830116,,34,,1490536595,538423061,'',0
1490536595639484973,,35,,1490536595,638978958,'',0
1490536595739383554,,36,,1490536595,738440036,'',0
1490536595838824742,,37,,1490536595,838428974,'',0
1490536595939718952,,38,,1490536595,938498020,'',0
1490536596040198968,,39,,1490536596,38961887,'',0
1490536596139338717,,40,,1490536596,138448953,'',0
1490536596239253198,,41,,1490536596,238359928,'',0
1490536596339299463,,42,,1490536596,338418960,'',0
1490536596439335083,,43,,1490536596,438433885,'',0
1490536596539120408,,44,,1490536596,538582086,'',0
1490536596639618521,,45,,1490536596,638667106,'',0
1490536596739369358,,46,,1490536596,738426923,'',0
1490536596839360878,,47,,1490536596,838428974,'',0
1490536596939385555,,48,,1490536596,938426971,'',0
1490536597039371268,,49,,1490536597,38431882,'',0
1490536597139955625,,50,,1490536597,138428926,'',0
1490536597239400558,,51,,1490536597,238445043,'',0
1490536597339372386,,52,,1490536597,338423013,'',0
1490536597439778999,,53,,1490536597,438465118,'',0
1490536597539413316,,54,,1490536597,538511991,'',0
1490536597639619397,,55,,1490536597,638524055,'',0
1490536597739308505,,56,,1490536597,738426923,'',0
1490536597839429134,,57,,1490536597,838429927,'',0
1490536597939399691,,58,,1490536597,938431024,'',0
1490536598039394500,,59,,1490536598,38434028,'',0
1490536598139331037,,60,,1490536598,138418912,'',0
1490536598239397473,,61,,1490536598,238421916,'',0
1490536598338857046,,62,,1490536598,338438034,'',0
1490536598439152731,,63,,1490536598,438450098,'',0
1490536598539229176,,64,,1490536598,538451910,'',0
1490536598639302572,,65,,1490536598,638432979,'',0
1490536598739390801,,66,,1490536598,738513946,'',0
1490536598839363182,,67,,1490536598,838442087,'',0
1490536598939559171,,68,,1490536598,938534975,'',0
1490536599038831927,,69,,1490536599,38428068,'',0
1490536599139547072,,70,,1490536599,138576030,'',0
1490536599239399081,,71,,1490536599,238439083,'',0
1490536599339397082,,72,,1490536599,338433027,'',0
1490536599439359647,,73,,1490536599,438426971,'',0
1490536599539016055,,74,,1490536599,538427114,'',0
1490536599639050356,,75,,1490536599,638442993,'',0
1490536599739341601,,76,,1490536599,738466978,'',0
1490536599839308390,,77,,1490536599,838424921,'',0
1490536599938854987,,78,,1490536599,938414096,'',0
1490536600038837723,,79,,1490536600,38364887,'',0
1490536600139383284,,80,,1490536600,138473987,'',0
1490536600238847525,,81,,1490536600,238331079,'',0
1490536600338989166,,82,,1490536600,338445901,'',0
1490536600439128551,,83,,1490536600,438433885,'',0
1490536600539786048,,84,,1490536600,538674116,'',0
1490536600639483688,,85,,1490536600,638447046,'',0
1490536600739306417,,86,,1490536600,738420009,'',0
1490536600839304682,,87,,1490536600,838423967,'',0
1490536600939643447,,88,,1490536600,938442945,'',0
1490536601039456335,,89,,1490536601,38502931,'',0
1490536601139405148,,90,,1490536601,138433933,'',0
1490536601240068945,,91,,1490536601,238434076,'',0
1490536601339333818,,92,,1490536601,338433027,'',0
1490536601439534006,,93,,1490536601,438469886,'',0
1490536601538953451,,94,,1490536601,538441896,'',0
1490536601639439864,,95,,1490536601,638447046,'',0
1490536601739420921,,96,,1490536601,738445997,'',0
1490536601839444626,,97,,1490536601,838428020,'',0
1490536601939424074,,98,,1490536601,938433885,'',0
1490536602039350387,,99,,1490536602,38429975,'',0
1490536602139369592,,100,,1490536602,138407945,'',0
1490536602239552177,,101,,1490536602,238441944,'',0
1490536602338892589,,102,,1490536602,338433980,'',0
1490536602439230262,,103,,1490536602,438616037,'',0
1490536602539415991,,104,,1490536602,538499116,'',0
1490536602639440440,,105,,1490536602,638434886,'',0
1490536602739436977,,106,,1490536602,738432884,'',0
1490536602838896585,,107,,1490536602,838428974,'',0
1490536602939410238,,108,,1490536602,938426017,'',0
1490536603039568559,,109,,1490536603,38430929,'',0
1490536603139394504,,110,,1490536603,138428926,'',0
1490536603239384321,,111,,1490536603,238425016,'',0
1490536603339399073,,112,,1490536603,338423013,'',0
1490536603439052242,,113,,1490536603,438425064,'',0
1490536603539095099,,114,,1490536603,538448095,'',0
1490536603639445696,,115,,1490536603,638448953,'',0
1490536603739988041,,116,,1490536603,738485097,'',0
1490536603839359953,,117,,1490536603,838598966,'',0
1490536603939111222,,118,,1490536603,938510894,'',0
1490536604039149027,,119,,1490536604,38547039,'',0
1490536604139513916,,120,,1490536604,138550996,'',0
1490536604239397364,,121,,1490536604,238423109,'',0
1490536604339585025,,122,,1490536604,338609933,'',0
1490536604439392394,,123,,1490536604,438427925,'',0
1490536604539413267,,124,,1490536604,538430929,'',0
1490536604639397383,,125,,1490536604,638443946,'',0
1490536604739418064,,126,,1490536604,738440990,'',0
1490536604839408037,,127,,1490536604,838422060,'',0
1490536604940105398,,128,,1490536604,938437938,'',0
1490536605040025519,,129,,1490536605,38448095,'',0
1490536605139396423,,130,,1490536605,138432025,'',0
1490536605239409988,,131,,1490536605,238430023,'',0
1490536605340036201,,132,,1490536605,338434934,'',0
1490536605439299514,,133,,1490536605,438361883,'',0
1490536605539301894,,134,,1490536605,538419008,'',0
1490536605639298119,,135,,1490536605,638411998,'',0
1490536605739088220,,136,,1490536605,738478899,'',0
1490536605839510109,,137,,1490536605,838428974,'',0
1490536605939194550,,138,,1490536605,938445091,'',0
1490536606038993674,,139,,1490536606,38464069,'',0
1490536606139431499,,140,,1490536606,138489961,'',0
1490536606238945876,,141,,1490536606,238428115,'',0
1490536606339096937,,142,,1490536606,338452100,'',0
1490536606438958101,,143,,1490536606,438450098,'',0
1490536606539223078,,144,,1490536606,538449048,'',0
1490536606638934123,,145,,1490536606,638444900,'',0
1490536606738972132,,146,,1490536606,738456010,'',0
1490536606838912281,,147,,1490536606,838429927,'',0
1490536606940337430,,148,,1490536606,939198970,'',0
1490536607039160150,,149,,1490536607,38544893,'',0
1490536607138916495,,150,,1490536607,138468980,'',0
1490536607239671624,,151,,1490536607,238471031,'',0
1490536607338870832,,152,,1490536607,338355064,'',0
1490536607440052658,,153,,1490536607,438443899,'',0
1490536607539377734,,154,,1490536607,538477897,'',0
1490536607639349827,,155,,1490536607,638438940,'',0
1490536607739387320,,156,,1490536607,738432884,'',0
1490536607839340453,,157,,1490536607,838439941,'',0
1490536607939396461,,158,,1490536607,938462972,'',0
1490536608038914678,,159,,1490536608,38434982,'',0
1490536608138880471,,160,,1490536608,138340950,'',0
1490536608239597452,,161,,1490536608,238462924,'',0
1490536608339506016,,162,,1490536608,338597059,'',0
1490536608439771089,,163,,1490536608,438427925,'',0
1490536608539404038,,164,,1490536608,538444042,'',0
1490536608639380415,,165,,1490536608,638423919,'',0
1490536608739381032,,166,,1490536608,738425970,'',0
1490536608838969364,,167,,1490536608,838432073,'',0
1490536608938850773,,168,,1490536608,938440084,'',0
1490536609040172638,,169,,1490536609,38592100,'',0
1490536609139308415,,170,,1490536609,138448953,'',0
1490536609239688208,,171,,1490536609,238485097,'',0
1490536609339373092,,172,,1490536609,338438034,'',0
1490536609438882237,,173,,1490536609,438426971,'',0
1490536609539345514,,174,,1490536609,538420915,'',0
1490536609638906750,,175,,1490536609,638431072,'',0
1490536609738953891,,176,,1490536609,738442897,'',0
1490536609839328548,,177,,1490536609,838457107,'',0
1490536609939314561,,178,,1490536609,938575029,'',0
1490536610039030178,,179,,1490536610,38486003,'',0
1490536610139564735,,180,,1490536610,138494014,'',0
1490536610239317839,,181,,1490536610,238440036,'',0
1490536610339698256,,182,,1490536610,338463068,'',0
1490536610439524621,,183,,1490536610,438446998,'',0
1490536610539560098,,184,,1490536610,538440942,'',0
1490536610639149222,,185,,1490536610,638439893,'',0
1490536610739299611,,186,,1490536610,738442897,'',0
1490536610839117600,,187,,1490536610,838618993,'',0
1490536610939639773,,188,,1490536610,938432931,'',0
1490536611039109077,,189,,1490536611,38439989,'',0
1490536611139134546,,190,,1490536611,138475894,'',0
1490536611239096235,,191,,1490536611,238461971,'',0
1490536611339469908,,192,,1490536611,338462114,'',0
1490536611439034517,,193,,1490536611,438517093,'',0
1490536611540077082,,194,,1490536611,538625955,'',0
1490536611638880170,,195,,1490536611,638478040,'',0
1490536611739228151,,196,,1490536611,738441944,'',0
1490536611839182856,,197,,1490536611,838458061,'',0
1490536611939018364,,198,,1490536611,938432931,'',0
1490536612039333057,,199,,1490536612,38533926,'',0
1490536612139394874,,200,,1490536612,138456106,'',0
1490536612239406831,,201,,1490536612,238434076,'',0
1490536612339321576,,202,,1490536612,338386058,'',0
1490536612440066613,,203,,1490536612,438430070,'',0
1490536612539429261,,204,,1490536612,538423061,'',0
1490536612639407390,,205,,1490536612,638461112,'',0
1490536612739382531,,206,,1490536612,738424062,'',0
1490536612839378684,,207,,1490536612,838430881,'',0
1490536612938843308,,208,,1490536612,938426971,'',0
1490536613039262329,,209,,1490536613,38413047,'',0
1490536613140337642,,210,,1490536613,138550043,'',0
1490536613239319723,,211,,1490536613,238432884,'',0
1490536613339294108,,212,,1490536613,338428974,'',0
1490536613439385132,,213,,1490536613,438463926,'',0
1490536613540028661,,214,,1490536613,538429975,'',0
1490536613639344270,,215,,1490536613,638362884,'',0
1490536613739339535,,216,,1490536613,738430976,'',0
1490536613839277163,,217,,1490536613,838335037,'',0
1490536613939378904,,218,,1490536613,938431978,'',0
1490536614039332361,,219,,1490536614,38425922,'',0
1490536614138915426,,220,,1490536614,138423919,'',0
1490536614239413455,,221,,1490536614,238444089,'',0
1490536614339263255,,222,,1490536614,338418006,'',0
1490536614442893417,,223,,1490536614,438411951,'',0
1490536614539321765,,224,,1490536614,538438081,'',0
1490536614639295910,,225,,1490536614,638427972,'',0
1490536614739376783,,226,,1490536614,738431930,'',0
1490536614839378335,,227,,1490536614,838427066,'',0
1490536614939430816,,228,,1490536614,938422918,'',0
1490536615039371157,,229,,1490536615,38427114,'',0
1490536615139384734,,230,,1490536615,138427019,'',0
1490536615239380838,,231,,1490536615,238432884,'',0
1490536615339978227,,232,,1490536615,338442087,'',0
1490536615439399388,,233,,1490536615,438436031,'',0
1490536615539402249,,234,,1490536615,538428068,'',0
1490536615639372950,,235,,1490536615,638423919,'',0
1490536615739903823,,236,,1490536615,738450050,'',0
1490536615838859851,,237,,1490536615,838421106,'',0
1490536615939143140,,238,,1490536615,938441038,'',0
1490536616038913021,,239,,1490536616,38450956,'',0
1490536616138927317,,240,,1490536616,138427972,'',0
1490536616238930526,,241,,1490536616,238445997,'',0
1490536616339345371,,242,,1490536616,338444948,'',0
1490536616440214452,,243,,1490536616,438577890,'',0
1490536616539358497,,244,,1490536616,538446903,'',0
1490536616639309037,,245,,1490536616,638422012,'',0
1490536616739600258,,246,,1490536616,738533973,'',0
1490536616839395171,,247,,1490536616,838430881,'',0
1490536616939383380,,248,,1490536616,938421964,'',0
1490536617039319592,,249,,1490536617,38403987,'',0
1490536617138931349,,250,,1490536617,138441085,'',0
1490536617238906574,,251,,1490536617,238455057,'',0
1490536617339355943,,252,,1490536617,338454961,'',0
1490536617439148636,,253,,1490536617,438443899,'',0
1490536617538900168,,254,,1490536617,538443088,'',0
1490536617639281893,,255,,1490536617,638448953,'',0
1490536617739212586,,256,,1490536617,738370895,'',0
1490536617839444623,,257,,1490536617,838362932,'',0
1490536617939356704,,258,,1490536617,938424110,'',0
1490536618039348812,,259,,1490536618,38455963,'',0
1490536618139075313,,260,,1490536618,138539075,'',0
1490536618238808330,,261,,1490536618,238352060,'',0
1490536618338958179,,262,,1490536618,338460922,'',0
1490536618439515188,,263,,1490536618,438441038,'',0
1490536618538996828,,264,,1490536618,538454055,'',0
1490536618640165309,,265,,1490536618,639715909,'',0
1490536618738884278,,266,,1490536618,738432884,'',0
1490536618839402755,,267,,1490536618,838438034,'',0
1490536618939335283,,268,,1490536618,938424110,'',0
1490536619039659492,,269,,1490536619,38466930,'',0
1490536619139583237,,270,,1490536619,138530969,'',0
1490536619239777090,,271,,1490536619,238502979,'',0
1490536619339406211,,272,,1490536619,338453054,'',0
1490536619439162099,,273,,1490536619,438442945,'',0
1490536619538909516,,274,,1490536619,538427114,'',0
1490536619638978053,,275,,1490536619,638456106,'',0
1490536619739369714,,276,,1490536619,738437891,'',0
1490536619839407650,,277,,1490536619,838458061,'',0
1490536619939362847,,278,,1490536619,938435077,'',0
1490536620039360932,,279,,1490536620,38378953,'',0
1490536620139277405,,280,,1490536620,138427972,'',0
1490536620238826773,,281,,1490536620,238414049,'',0
1490536620339847534,,282,,1490536620,338434934,'',0
1490536620439526587,,283,,1490536620,438612937,'',0
1490536620539331676,,284,,1490536620,538422107,'',0
1490536620639692989,,285,,1490536620,638423919,'',0
1490536620738904053,,286,,1490536620,738495111,'',0
1490536620839168610,,287,,1490536620,838421106,'',0
1490536620938984403,,288,,1490536620,938440084,'',0
1490536621039009920,,289,,1490536621,38486003,'',0
1490536621138977296,,290,,1490536621,138459920,'',0
1490536621239401153,,291,,1490536621,238450050,'',0
1490536621339394654,,292,,1490536621,338438034,'',0
1490536621439342783,,293,,1490536621,438385963,'',0
1490536621539481508,,294,,1490536621,538430929,'',0
1490536621639380533,,295,,1490536621,638428926,'',0
1490536621739448997,,296,,1490536621,738576889,'',0
1490536621839419854,,297,,1490536621,838556051,'',0
1490536621939200775,,298,,1490536621,938445091,'',0
1490536622039475112,,299,,1490536622,38500070,'',0
1490536622139181524,,300,,1490536622,138483047,'',0
1490536622239851837,,301,,1490536622,238435029,'',0
1490536622339177634,,302,,1490536622,338473081,'',0
1490536622439721683,,303,,1490536622,438461065,'',0
