rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data
1473509645330885841,,549,,0,0,'',0
1473509645564868218,,550,,0,0,'',0
1473509645788948491,,551,,0,0,'',0
1473509645797864398,,552,,0,0,'',0
1473509646027065734,,553,,0,0,'',0
1473509646381874242,,554,,0,0,'',0
1473509646615532342,,555,,0,0,'',0
1473509646849100455,,556,,0,0,'',0
1473509647209274333,,557,,0,0,'',0
1473509647438446136,,558,,0,0,'',0
1473509647569978071,,559,,0,0,'',0
1473509647930631998,,560,,0,0,'',0
1473509648161061521,,561,,0,0,'',0
1473509648387462535,,562,,0,0,'',0
1473509648622489968,,563,,0,0,'',0
1473509648872605378,,564,,0,0,'',0
1473509648884475218,,565,,0,0,'',0
1473509649343336181,,566,,0,0,'',0
1473509649577584489,,567,,0,0,'',0
1473509649806146812,,568,,0,0,'',0
1473509650036564600,,569,,0,0,'',0
1473509650264452823,,570,,0,0,'',0
1473509650490831841,,571,,0,0,'',0
1473509650499472468,,572,,0,0,'',0
1473509650947466587,,573,,0,0,'',0
1473509651173319897,,574,,0,0,'',0
1473509651408008918,,575,,0,0,'',0
1473509651637285469,,576,,0,0,'',0
1473509651866828072,,577,,0,0,'',0
1473509652100121084,,578,,0,0,'',0
1473509652108789527,,579,,0,0,'',0
1473509652467293005,,580,,0,0,'',0
1473509652725182893,,581,,0,0,'',0
1473509653191996618,,582,,0,0,'',0
1473509653421388898,,583,,0,0,'',0
1473509653659352048,,584,,0,0,'',0
1473509653889307739,,585,,0,0,'',0
1473509654173262320,,586,,0,0,'',0
1473509654229372922,,587,,0,0,'',0
1473509654752596854,,588,,0,0,'',0
1473509654999927543,,589,,0,0,'',0
1473509655258274728,,590,,0,0,'',0
1473509655289102750,,591,,0,0,'',0
1473509655673113880,,592,,0,0,'',0
1473509655903930487,,593,,0,0,'',0
1473509656347760389,,594,,0,0,'',0
1473509656584728643,,595,,0,0,'',0
1473509656817263087,,596,,0,0,'',0
1473509657054221309,,597,,0,0,'',0
1473509657281985859,,598,,0,0,'',0
1473509657293476991,,599,,0,0,'',0
1473509657531050549,,600,,0,0,'',0
1473509657976272811,,601,,0,0,'',0
1473509658209396383,,602,,0,0,'',0
1473509658437111746,,603,,0,0,'',0
1473509658666416137,,604,,0,0,'',0
1473509658889456802,,605,,0,0,'',0
1473509659123613251,,606,,0,0,'',0
1473509659134813035,,607,,0,0,'',0
1473509659589200204,,608,,0,0,'',0
1473509659814199749,,609,,0,0,'',0
1473509660044187685,,610,,0,0,'',0
1473509660298424352,,611,,0,0,'',200
1473509660531418036,,612,,0,0,'',200
1473509660540852812,,613,,0,0,'',200
1473509660983581761,,614,,0,0,'',200
1473509661212486708,,615,,0,0,'',200
1473509661436818741,,616,,0,0,'',200
1473509661663495072,,617,,0,0,'',200
1473509661880833155,,618,,0,0,'',200
1473509662115206420,,619,,0,0,'',200
1473509662345965355,,620,,0,0,'',200
1473509662354329010,,621,,0,0,'',200
1473509662793823862,,622,,0,0,'',200
1473509663029008651,,623,,0,0,'',200
1473509663254450469,,624,,0,0,'',200
1473509663505210231,,625,,0,0,'',200
1473509663738628164,,626,,0,0,'',200
1473509663747788259,,627,,0,0,'',200
1473509663981346327,,628,,0,0,'',200
1473509664489483974,,629,,0,0,'',200
1473509664714064360,,630,,0,0,'',200
1473509664949200069,,631,,0,0,'',200
1473509665185704246,,632,,0,0,'',200
1473509665194671957,,633,,0,0,'',200
1473509665673537598,,634,,0,0,'',200
1473509665939101417,,635,,0,0,'',200
1473509666171162497,,636,,0,0,'',200
1473509666397957868,,637,,0,0,'',200
1473509666415188949,,638,,0,0,'',200
1473509666857085818,,639,,0,0,'',200
1473509667087101654,,640,,0,0,'',200
1473509667313882348,,641,,0,0,'',200
1473509667541828951,,642,,0,0,'',200
1473509667776841120,,643,,0,0,'',200
1473509668008595072,,644,,0,0,'',200
1473509668017285055,,645,,0,0,'',200
1473509668469841395,,646,,0,0,'',200
1473509668699615022,,647,,0,0,'',200
1473509668931453094,,648,,0,0,'',200
1473509669167471740,,649,,0,0,'',200
1473509669404352141,,650,,0,0,'',200
1473509669637798358,,651,,0,0,'',200
1473509669658604325,,652,,0,0,'',200
1473509670111708897,,653,,0,0,'',200
1473509670341013624,,654,,0,0,'',200
1473509670575260505,,655,,0,0,'',200
1473509670812292671,,656,,0,0,'',200
1473509671048994536,,657,,0,0,'',200
1473509671059896168,,658,,0,0,'',200
1473509671425513068,,659,,0,0,'',200
1473509671685921601,,660,,0,0,'',0
1473509672165273722,,661,,0,0,'',0
1473509672402642056,,662,,0,0,'',0
1473509672640819946,,663,,0,0,'',0
1473509672869446649,,664,,0,0,'',0
1473509672908706354,,665,,0,0,'',0
1473509673347885018,,666,,0,0,'',0
1473509673582327451,,667,,0,0,'',0
1473509673812316370,,668,,0,0,'',0
1473509674047603015,,669,,0,0,'',0
1473509674281564656,,670,,0,0,'',0
1473509674514944597,,671,,0,0,'',0
1473509674531481046,,672,,0,0,'',0
1473509674995092042,,673,,0,0,'',0
1473509675233699376,,674,,0,0,'',0
1473509675473841139,,675,,0,0,'',0
1473509675705699491,,676,,0,0,'',0
1473509675952633976,,677,,0,0,'',0
1473509675970404278,,678,,0,0,'',0
1473509676399647862,,679,,0,0,'',0
1473509676634766136,,680,,0,0,'',0
1473509676862567118,,681,,0,0,'',0
1473509677097498335,,682,,0,0,'',0
1473509677352115739,,683,,0,0,'',0
1473509677588808928,,684,,0,0,'',0
1473509677600728376,,685,,0,0,'',0
1473509677956695497,,686,,0,0,'',0
1473509678196975764,,687,,0,0,'',0
1473509678426682527,,688,,0,0,'',0
1473509678784776456,,689,,0,0,'',0
1473509679025819407,,690,,0,0,'',0
1473509679254777790,,691,,0,0,'',0
1473509679610251831,,692,,0,0,'',0
1473509679845809880,,693,,0,0,'',0
1473509680086271071,,694,,0,0,'',0
1473509680546801786,,695,,0,0,'',0
1473509680780024214,,696,,0,0,'',0
1473509681012557363,,697,,0,0,'',0
1473509681251853809,,698,,0,0,'',0
1473509681486515290,,699,,0,0,'',0
1473509681492569592,,700,,0,0,'',0
1473509681957353900,,701,,0,0,'',0
1473509682199251516,,702,,0,0,'',0
1473509682436691478,,703,,0,0,'',0
1473509682671004046,,704,,0,0,'',0
1473509682892699451,,705,,0,0,'',0
1473509682901342022,,706,,0,0,'',0
1473509683359059312,,707,,0,0,'',0
1473509683595952650,,708,,0,0,'',0
1473509683825647809,,709,,0,0,'',0
1473509684072618930,,710,,0,0,'',0
1473509684317916866,,711,,0,0,'',0
1473509684325975433,,712,,0,0,'',0
1473509684793087478,,713,,0,0,'',0
1473509685031960564,,714,,0,0,'',0
1473509685270329170,,715,,0,0,'',0
1473509685516197767,,716,,0,0,'',0
1473509685765535301,,717,,0,0,'',0
1473509686018144780,,718,,0,0,'',0
1473509686253765025,,719,,0,0,'',0
1473509686494339544,,720,,0,0,'',0
1473509686730818701,,721,,0,0,'',0
1473509686741148221,,722,,0,0,'',0
1473509687204473545,,723,,0,0,'',0
1473509687437220905,,724,,0,0,'',0
1473509687675048623,,725,,0,0,'',0
1473509687912034457,,726,,0,0,'',0
1473509688144878717,,727,,0,0,'',0
1473509688157441305,,728,,0,0,'',0
1473509688633069525,,729,,0,0,'',0
1473509688865935913,,730,,0,0,'',0
1473509689101959071,,731,,0,0,'',0
1473509689336539419,,732,,0,0,'',0
1473509689569429376,,733,,0,0,'',0
1473509689577107206,,734,,0,0,'',0
1473509689947945896,,735,,0,0,'',0
1473509690203369832,,736,,0,0,'',0
1473509690583478404,,737,,0,0,'',0
1473509690828806197,,738,,0,0,'',0
1473509691203018615,,739,,0,0,'',0
1473509691479708034,,740,,0,0,'',0
1473509691865110024,,741,,0,0,'',0
1473509692122086185,,742,,0,0,'',0
1473509692377005220,,743,,0,0,'',0
1473509692625220874,,744,,0,0,'',0
1473509692875992552,,745,,0,0,'',0
1473509693122384889,,746,,0,0,'',0
1473509693369371574,,747,,0,0,'',0
1473509693664240866,,748,,0,0,'',0
1473509693918253745,,749,,0,0,'',0
1473509693935342939,,750,,0,0,'',0
1473509694427936885,,751,,0,0,'',0
1473509694684434761,,752,,0,0,'',0
1473509694964556985,,753,,0,0,'',0
1473509694988214056,,754,,0,0,'',0
1473509695500171016,,755,,0,0,'',0
1473509695753951323,,756,,0,0,'',0
1473509696005956590,,757,,0,0,'',0
1473509696140901794,,758,,0,0,'',0
1473509696618168807,,759,,0,0,'',0
1473509696861585610,,760,,0,0,'',0
1473509697108771807,,761,,0,0,'',0
1473509697355249212,,762,,0,0,'',0
1473509697370392653,,763,,0,0,'',0
1473509697767588403,,764,,0,0,'',0
1473509698024396216,,765,,0,0,'',0
1473509698276150502,,766,,0,0,'',0
1473509698519193782,,767,,0,0,'',0
1473509698775044030,,768,,0,0,'',0
1473509698787618378,,769,,0,0,'',0
1473509699159760340,,770,,0,0,'',0
1473509699408837077,,771,,0,0,'',0
1473509699778107127,,772,,0,0,'',0
1473509700023313647,,773,,0,0,'',0
1473509700533388262,,774,,0,0,'',0
1473509700540356964,,775,,0,0,'',0
1473509701015222800,,776,,0,0,'',0
1473509701027875556,,777,,0,0,'',0
1473509701399179246,,778,,0,0,'',0
1473509701641858853,,779,,0,0,'',0
1473509702110533503,,780,,0,0,'',0
1473509702365353959,,781,,0,0,'',0
1473509702623870343,,782,,0,0,'',0
1473509702865963895,,783,,0,0,'',0
1473509702876659294,,784,,0,0,'',0
1473509703263115125,,785,,0,0,'',0
1473509703534449506,,786,,0,0,'',200
1473509703916793319,,787,,0,0,'',200
1473509704184574091,,788,,0,0,'',200
1473509704553597744,,789,,0,0,'',200
1473509704820281775,,790,,0,0,'',200
1473509705192061109,,791,,0,0,'',200
1473509705442023279,,792,,0,0,'',200
1473509705811564144,,793,,0,0,'',200
1473509706059603338,,794,,0,0,'',200
1473509706529949276,,795,,0,0,'',200
1473509706770755311,,796,,0,0,'',200
1473509707014207023,,797,,0,0,'',200
1473509707255915578,,798,,0,0,'',200
1473509707265278017,,799,,0,0,'',200
1473509707743435862,,800,,0,0,'',200
1473509708001777334,,801,,0,0,'',200
1473509708245517142,,802,,0,0,'',200
1473509708490267159,,803,,0,0,'',200
1473509708502130194,,804,,0,0,'',200
1473509708974512449,,805,,0,0,'',200
1473509709220577102,,806,,0,0,'',200
1473509709460224729,,807,,0,0,'',200
